geo,date,I_official,I_recon,diff,abs_diff
EA,2002-07-01,79.59,79.59435027489701,0.0043502748970070115,0.0043502748970070115
EA,2002-08-01,79.64,79.63187878902282,-0.008121210977179771,0.008121210977179771
EA,2002-09-01,79.84,79.84828951380986,0.00828951380985643,0.00828951380985643
EA,2002-10-01,80.03,80.03089016638812,0.0008901663881175637,0.0008901663881175637
EA,2002-11-01,79.97,79.98138299901726,0.011382999017257589,0.011382999017257589
EA,2002-12-01,80.36,80.35212778743325,-0.007872212566752523,0.007872212566752523
EA,2003-01-01,80.3,80.29795804747766,-0.0020419525223331902,0.0020419525223331902
EA,2003-02-01,80.62,80.62146656382389,0.0014665638238824386,0.0014665638238824386
EA,2003-03-01,81.08,81.09301975866096,0.013019758660959724,0.013019758660959724
EA,2003-04-01,81.21,81.19250501767354,-0.017494982326454078,0.017494982326454078
EA,2003-05-01,81.15,81.15560802978472,0.005608029784710311,0.005608029784710311
EA,2003-06-01,81.25,81.25481867718788,0.004818677187884646,0.004818677187884646
EA,2003-07-01,81.13,81.12273439253661,-0.0072656074633812295,0.0072656074633812295
EA,2003-08-01,81.25,81.26265479191852,0.012654791918521369,0.012654791918521369
EA,2003-09-01,81.54,81.53678163398448,-0.00321836601553116,0.00321836601553116
EA,2003-10-01,81.66,81.6608793690674,0.0008793690674053778,0.0008793690674053778
EA,2003-11-01,81.7,81.7077910455365,0.007791045536492902,0.007791045536492902
EA,2003-12-01,81.95,81.96594428055703,0.01594428055702224,0.01594428055702224
EA,2004-01-01,81.75,81.73818846589208,-0.011811534107920352,0.011811534107920352
EA,2004-02-01,81.94,81.92979521593026,-0.010204784069742345,0.010204784069742345
EA,2004-03-01,82.46,82.44572322140934,-0.014276778590655681,0.014276778590655681
EA,2004-04-01,82.88,82.8547603665363,-0.025239633463698397,0.025239633463698397
EA,2004-05-01,83.14,83.13336362040042,-0.006636379599584075,0.006636379599584075
EA,2004-06-01,83.18,83.18332684468947,0.003326844689468089,0.003326844689468089
EA,2004-07-01,83.0,82.99794905882592,-0.002050941174076115,0.002050941174076115
EA,2004-08-01,83.17,83.15505451643214,-0.014945483567856854,0.014945483567856854
EA,2004-09-01,83.26,83.26355832339104,0.0035583233910330136,0.0035583233910330136
EA,2004-10-01,83.59,83.58784362541721,-0.002156374582796161,0.002156374582796161
EA,2004-11-01,83.53,83.5352175448538,0.005217544853792333,0.005217544853792333
EA,2004-12-01,83.85,83.84514698340311,-0.004853016596882753,0.004853016596882753
EA,2005-01-01,83.32,83.3296004322948,0.00960043229480334,0.00960043229480334
EA,2005-02-01,83.62,83.62056989602098,0.0005698960209770121,0.0005698960209770121
EA,2005-03-01,84.25,84.24208346572577,-0.007916534274230003,0.007916534274230003
EA,2005-04-01,84.6,84.60134897396456,0.00134897396456779,0.00134897396456779
EA,2005-05-01,84.78,84.775304377245,-0.004695622754994133,0.004695622754994133
EA,2005-06-01,84.87,84.87091141815496,0.0009114181549563227,0.0009114181549563227
EA,2005-07-01,84.78,84.7822317637482,0.0022317637481990005,0.0022317637481990005
EA,2005-08-01,84.98,84.97315691036194,-0.006843089638067568,0.006843089638067568
EA,2005-09-01,85.42,85.4162266771704,-0.003773322829601966,0.003773322829601966
EA,2005-10-01,85.64,85.62075799976402,-0.019242000235976775,0.019242000235976775
EA,2005-11-01,85.45,85.4364535879094,-0.013546412090605031,0.013546412090605031
EA,2005-12-01,85.74,85.7412052391906,0.001205239190610996,0.001205239190610996
EA,2006-01-01,85.35,85.35334587008303,0.003345870083037994,0.003345870083037994
EA,2006-02-01,85.59,85.5871438063964,-0.0028561936036055613,0.0028561936036055613
EA,2006-03-01,86.09,86.08395314433777,-0.006046855662233952,0.006046855662233952
EA,2006-04-01,86.66,86.65561686318368,-0.004383136816315414,0.004383136816315414
EA,2006-05-01,86.89,86.89197572564238,0.001975725642381576,0.001975725642381576
EA,2006-06-01,86.96,86.9558642752656,-0.004135724734396717,0.004135724734396717
EA,2006-07-01,86.85,86.8459353724578,-0.004064627542192056,0.004064627542192056
EA,2006-08-01,86.93,86.92295648495478,-0.00704351504522549,0.00704351504522549
EA,2006-09-01,86.93,86.92518241171823,-0.004817588281781582,0.004817588281781582
EA,2006-10-01,87.0,87.00365906578538,0.003659065785384996,0.003659065785384996
EA,2006-11-01,87.03,87.03485568612184,0.00485568612184295,0.00485568612184295
EA,2006-12-01,87.37,87.37592495707432,0.005924957074313397,0.005924957074313397
EA,2007-01-01,86.92,86.92287451838916,0.002874518389162972,0.002874518389162972
EA,2007-02-01,87.17,87.17633902689306,0.0063390268930589855,0.0063390268930589855
EA,2007-03-01,87.75,87.75792177766775,0.00792177766774671,0.00792177766774671
EA,2007-04-01,88.31,88.3118236737273,0.0018236737273014114,0.0018236737273014114
EA,2007-05-01,88.52,88.5212131994903,0.0012131994903086252,0.0012131994903086252
EA,2007-06-01,88.61,88.60863000863297,-0.0013699913670279784,0.0013699913670279784
EA,2007-07-01,88.39,88.38988025282563,-0.00011974717436658011,0.00011974717436658011
EA,2007-08-01,88.45,88.44972429565168,-0.00027570434832568935,0.00027570434832568935
EA,2007-09-01,88.78,88.78065009703985,0.0006500970398519712,0.0006500970398519712
EA,2007-10-01,89.21,89.21522071037835,0.005220710378353033,0.005220710378353033
EA,2007-11-01,89.69,89.69483509019342,0.004835090193424207,0.004835090193424207
EA,2007-12-01,90.05,90.05127024605872,0.001270246058723501,0.001270246058723501
EA,2008-01-01,89.7,89.70549640610798,0.0054964061079800786,0.0054964061079800786
EA,2008-02-01,90.02,90.0178271026655,-0.002172897334489221,0.002172897334489221
EA,2008-03-01,90.9,90.90091126030222,0.0009112603022174426,0.0009112603022174426
EA,2008-04-01,91.19,91.19557744641386,0.0055774464138664825,0.0055774464138664825
EA,2008-05-01,91.76,91.76549587612806,0.005495876128051691,0.005495876128051691
EA,2008-06-01,92.11,92.1149780148808,0.004978014880805404,0.004978014880805404
EA,2008-07-01,91.97,91.97415213577833,0.004152135778326738,0.004152135778326738
EA,2008-08-01,91.84,91.84333408373695,0.0033340837369451037,0.0033340837369451037
EA,2008-09-01,92.01,92.01642474081137,0.006424740811368679,0.006424740811368679
EA,2008-10-01,92.04,92.0366502366163,-0.0033497633837100693,0.0033497633837100693
EA,2008-11-01,91.59,91.59166905846182,0.0016690584618146431,0.0016690584618146431
EA,2008-12-01,91.47,91.47108805875386,0.0010880587538650843,0.0010880587538650843
EA,2009-01-01,90.71,90.7107424099019,0.0007424099019033292,0.0007424099019033292
EA,2009-02-01,91.08,91.08173964985347,0.0017396498534765215,0.0017396498534765215
EA,2009-03-01,91.42,91.42452176045322,0.0045217604532155065,0.0045217604532155065
EA,2009-04-01,91.75,91.75366812346289,0.0036681234628872517,0.0036681234628872517
EA,2009-05-01,91.8,91.8008446901805,0.0008446901805001517,0.0008446901805001517
EA,2009-06-01,91.98,91.98509050342997,0.005090503429968862,0.005090503429968862
EA,2009-07-01,91.38,91.3770675966591,-0.0029324033408926198,0.0029324033408926198
EA,2009-08-01,91.69,91.69145352584029,0.0014535258402901263,0.0014535258402901263
EA,2009-09-01,91.71,91.71087182131038,0.000871821310383325,0.000871821310383325
EA,2009-10-01,91.92,91.92562162553038,0.005621625530380925,0.005621625530380925
EA,2009-11-01,92.03,92.0329563663007,0.0029563663006939578,0.0029563663006939578
EA,2009-12-01,92.32,92.32395883334571,0.003958833345720336,0.003958833345720336
EA,2010-01-01,91.57,91.56205867429142,-0.007941325708571867,0.007941325708571867
EA,2010-02-01,91.85,91.84858942715265,-0.001410572847348135,0.001410572847348135
EA,2010-03-01,92.87,92.86667476274683,-0.0033252372531791252,0.0033252372531791252
EA,2010-04-01,93.25,93.24487461583418,-0.005125384165822311,0.005125384165822311
EA,2010-05-01,93.35,93.35239493382346,0.002394933823467227,0.002394933823467227
EA,2010-06-01,93.35,93.35135537011158,0.0013553701115824879,0.0013553701115824879
EA,2010-07-01,92.95,92.9518850907209,0.0018850907209042589,0.0018850907209042589
EA,2010-08-01,93.14,93.13471194757089,-0.0052880524291083475,0.0052880524291083475
EA,2010-09-01,93.43,93.42352514820385,-0.006474851796156145,0.006474851796156145
EA,2010-10-01,93.71,93.70372321147302,-0.006276788526974997,0.006276788526974997
EA,2010-11-01,93.79,93.78981192273814,-0.0001880772618676474,0.0001880772618676474
EA,2010-12-01,94.36,94.35518326917096,-0.0048167308290345545,0.0048167308290345545
EA,2011-01-01,93.68,93.68676375002053,0.0067637500205250944,0.0067637500205250944
EA,2011-02-01,94.08,94.08084753657782,0.0008475365778224386,0.0008475365778224386
EA,2011-03-01,95.35,95.35347823706695,0.0034782370669574902,0.0034782370669574902
EA,2011-04-01,95.88,95.88607601451054,0.006076014510540517,0.006076014510540517
EA,2011-05-01,95.89,95.88904745571128,-0.000952544288722379,0.000952544288722379
EA,2011-06-01,95.88,95.88057243747336,0.0005724374733659943,0.0005724374733659943
EA,2011-07-01,95.33,95.3331571656629,0.0031571656628983646,0.0031571656628983646
EA,2011-08-01,95.51,95.51336690412194,0.0033669041219326346,0.0033669041219326346
EA,2011-09-01,96.21,96.21268380226846,0.0026838022684643192,0.0026838022684643192
EA,2011-10-01,96.55,96.54748084229495,-0.0025191577050520664,0.0025191577050520664
EA,2011-11-01,96.63,96.63486532093924,0.004865320939245521,0.004865320939245521
EA,2011-12-01,96.96,96.96098603266113,0.0009860326611317305,0.0009860326611317305
EA,2012-01-01,96.17,96.16843775852335,-0.0015622414766482962,0.0015622414766482962
EA,2012-02-01,96.65,96.64771192863368,-0.002288071366322697,0.002288071366322697
EA,2012-03-01,97.9,97.90006840959622,6.84095962100173e-05,6.84095962100173e-05
EA,2012-04-01,98.36,98.35734809155433,-0.0026519084456708697,0.0026519084456708697
EA,2012-05-01,98.22,98.22029566718194,0.0002956671819447365,0.0002956671819447365
EA,2012-06-01,98.15,98.14643043112463,-0.0035695688753776267,0.0035695688753776267
EA,2012-07-01,97.63,97.63118088785332,0.0011808878533230427,0.0011808878533230427
EA,2012-08-01,98.01,98.00598187689445,-0.004018123105552718,0.004018123105552718
EA,2012-09-01,98.72,98.72007929205039,7.929205038692544e-05,7.929205038692544e-05
EA,2012-10-01,98.95,98.95577668280349,0.005776682803485755,0.005776682803485755
EA,2012-11-01,98.76,98.75613110235311,-0.00386889764689613,0.00386889764689613
EA,2012-12-01,99.11,99.11076646372047,0.0007664637204669589,0.0007664637204669589
EA,2013-01-01,98.08,98.07913432029908,-0.0008656797009223283,0.0008656797009223283
EA,2013-02-01,98.44,98.43954077757564,-0.0004592224243538112,0.0004592224243538112
EA,2013-03-01,99.6,99.60497300365685,0.0049730036568576,0.0049730036568576
EA,2013-04-01,99.51,99.5151097438917,0.005109743891694052,0.005109743891694052
EA,2013-05-01,99.62,99.62067565427023,0.000675654270224868,0.000675654270224868
EA,2013-06-01,99.73,99.72919465874406,-0.0008053412559405615,0.0008053412559405615
EA,2013-07-01,99.2,99.19733399986427,-0.0026660001357328156,0.0026660001357328156
EA,2013-08-01,99.32,99.3192917218501,-0.0007082781498866098,0.0007082781498866098
EA,2013-09-01,99.8,99.80267573343271,0.0026757334327101034,0.0026757334327101034
EA,2013-10-01,99.68,99.68163776375414,0.001637763754132493,0.001637763754132493
EA,2013-11-01,99.6,99.5961727468509,-0.003827253149097487,0.003827253149097487
EA,2013-12-01,99.95,99.95071784020445,0.000717840204444542,0.000717840204444542
EA,2014-01-01,98.83,98.83737617934683,0.007376179346834988,0.007376179346834988
EA,2014-02-01,99.14,99.14070767868424,0.0007076786842361571,0.0007076786842361571
EA,2014-03-01,100.07,100.07177622218394,0.0017762221839490167,0.0017762221839490167
EA,2014-04-01,100.22,100.22311479447666,0.0031147944766587443,0.0031147944766587443
EA,2014-05-01,100.11,100.1140948189414,0.004094818941396738,0.004094818941396738
EA,2014-06-01,100.22,100.22150881414059,0.0015088141405925626,0.0015088141405925626
EA,2014-07-01,99.57,99.56993588116892,-6.411883107659833e-05,6.411883107659833e-05
EA,2014-08-01,99.68,99.68695512484265,0.00695512484264782,0.00695512484264782
EA,2014-09-01,100.12,100.12299383029641,0.0029938302964040986,0.0029938302964040986
EA,2014-10-01,100.06,100.06321454503039,0.003214545030388649,0.003214545030388649
EA,2014-11-01,99.88,99.88045682138433,0.00045682138433278396,0.00045682138433278396
EA,2014-12-01,99.78,99.78499490070881,0.004994900708808814,0.004994900708808814
EA,2015-01-01,98.24,98.23910425931851,-0.0008957406814857904,0.0008957406814857904
EA,2015-02-01,98.85,98.84699030072,-0.0030096992799997224,0.0030096992799997224
EA,2015-03-01,100.0,99.9986848166276,-0.00131518337239811,0.00131518337239811
EA,2015-04-01,100.43,100.42627923504556,-0.0037207649544512833,0.0037207649544512833
EA,2015-05-01,100.71,100.70784975434712,-0.002150245652870808,0.002150245652870808
EA,2015-06-01,100.72,100.72170005854413,0.0017000585441309113,0.0017000585441309113
EA,2015-07-01,100.11,100.1096387718896,-0.0003612281103926307,0.0003612281103926307
EA,2015-08-01,100.12,100.11208722601117,-0.007912773988834942,0.007912773988834942
EA,2015-09-01,100.32,100.32238133754589,0.002381337545898532,0.002381337545898532
EA,2015-10-01,100.45,100.44509210369424,-0.004907896305766712,0.004907896305766712
EA,2015-11-01,100.01,100.01175917141826,0.0017591714182572105,0.0017591714182572105
EA,2015-12-01,100.03,100.02974784399792,-0.00025215600207673106,0.00025215600207673106
EA,2016-01-01,98.56,98.55394629182274,-0.006053708177262251,0.006053708177262251
EA,2016-02-01,98.73,98.72052829496789,-0.009471705032112254,0.009471705032112254
EA,2016-03-01,99.96,99.95480410787852,-0.005195892121477641,0.005195892121477641
EA,2016-04-01,100.17,100.16886633634464,-0.0011336636553664903,0.0011336636553664903
EA,2016-05-01,100.59,100.58703105711426,-0.002968942885743786,0.002968942885743786
EA,2016-06-01,100.77,100.76617536681485,-0.0038246331851468085,0.0038246331851468085
EA,2016-07-01,100.28,100.27603421217778,-0.0039657878222243426,0.0039657878222243426
EA,2016-08-01,100.34,100.34068527464949,0.0006852746494843132,0.0006852746494843132
EA,2016-09-01,100.72,100.71765891466316,-0.002341085336837523,0.002341085336837523
EA,2016-10-01,100.96,100.95514993305527,-0.00485006694472645,0.00485006694472645
EA,2016-11-01,100.6,100.59518653034698,-0.004813469653015545,0.004813469653015545
EA,2016-12-01,101.13,101.1265405781567,-0.0034594218432886237,0.0034594218432886237
EA,2017-01-01,100.26,100.26132183682667,0.0013218368266620928,0.0013218368266620928
EA,2017-02-01,100.66,100.65465705209272,-0.005342947907280404,0.005342947907280404
EA,2017-03-01,101.49,101.49491428648597,0.004914286485970365,0.004914286485970365
EA,2017-04-01,102.07,102.06863707699841,-0.0013629230015794747,0.0013629230015794747
EA,2017-05-01,101.98,101.98366602246755,0.003666022467541552,0.003666022467541552
EA,2017-06-01,102.08,102.08079948073046,0.0007994807304640972,0.0007994807304640972
EA,2017-07-01,101.62,101.61960088454356,-0.00039911545644599755,0.00039911545644599755
EA,2017-08-01,101.89,101.88522622355882,-0.004773776441183486,0.004773776441183486
EA,2017-09-01,102.29,102.29201732377005,0.0020173237700475966,0.0020173237700475966
EA,2017-10-01,102.34,102.3424708041262,0.0024708041261902736,0.0024708041261902736
EA,2017-11-01,102.14,102.13540469282951,-0.0045953071704900594,0.0045953071704900594
EA,2017-12-01,102.49,102.48826051122323,-0.0017394887767636646,0.0017394887767636646
EA,2018-01-01,101.56,101.5613738071376,0.0013738071375968275,0.0013738071375968275
EA,2018-02-01,101.78,101.78467477205949,0.004674772059487964,0.004674772059487964
EA,2018-03-01,102.91,102.90993742915265,-6.257084734784257e-05,6.257084734784257e-05
EA,2018-04-01,103.32,103.32619316432815,0.006193164328152534,0.006193164328152534
EA,2018-05-01,103.97,103.97450088887922,0.0045008888792210655,0.0045008888792210655
EA,2018-06-01,104.09,104.0920611075511,0.0020611075510998944,0.0020611075510998944
EA,2018-07-01,103.85,103.85094397307377,0.0009439730737739183,0.0009439730737739183
EA,2018-08-01,104.01,104.01150179046618,0.0015017904661789316,0.0015017904661789316
EA,2018-09-01,104.42,104.42450819118616,0.004508191186161525,0.004508191186161525
EA,2018-10-01,104.68,104.67801364181254,-0.001986358187465953,0.001986358187465953
EA,2018-11-01,104.1,104.10068421258403,0.0006842125840336166,0.0006842125840336166
EA,2018-12-01,104.05,104.05378792247706,0.003787922477059169,0.003787922477059169
EA,2019-01-01,102.97,102.97067755894635,0.0006775589463501319,0.0006775589463501319
EA,2019-02-01,103.3,103.29384822543247,-0.006151774567527468,0.006151774567527468
EA,2019-03-01,104.35,104.34957507298644,-0.00042492701355456575,0.00042492701355456575
EA,2019-04-01,105.1,105.10237095625958,0.002370956259582613,0.002370956259582613
EA,2019-05-01,105.24,105.24318201802775,0.0031820180277577492,0.0031820180277577492
EA,2019-06-01,105.41,105.4086133541223,-0.0013866458777016533,0.0013866458777016533
EA,2019-07-01,104.91,104.91401676291056,0.00401676291056674,0.00401676291056674
EA,2019-08-01,105.06,105.05959658960205,-0.00040341039795066536,0.00040341039795066536
EA,2019-09-01,105.29,105.28656324892137,-0.003436751078638167,0.003436751078638167
EA,2019-10-01,105.44,105.43576142683027,-0.0042385731697294204,0.0042385731697294204
EA,2019-11-01,105.1,105.09845945760176,-0.001540542398231537,0.001540542398231537
EA,2019-12-01,105.43,105.43094102255417,0.0009410225541586215,0.0009410225541586215
EA,2020-01-01,104.37,104.37297408314612,0.002974083146114026,0.002974083146114026
EA,2020-02-01,104.56,104.55840614484988,-0.0015938551501193388,0.0015938551501193388
EA,2020-03-01,105.13,105.12900775832269,-0.00099224167730938,0.00099224167730938
EA,2020-04-01,105.43,105.43344267744436,0.0034426774443545582,0.0034426774443545582
EA,2020-05-01,105.33,105.33079168600497,0.0007916860049732577,0.0007916860049732577
EA,2020-06-01,105.69,105.69217521257029,0.0021752125702931835,0.0021752125702931835
EA,2020-07-01,105.32,105.31628452605048,-0.0037154739495122158,0.0037154739495122158
EA,2020-08-01,104.88,104.87454635852309,-0.005453641476904636,0.005453641476904636
EA,2020-09-01,104.96,104.95845936230106,-0.0015406376989375303,0.0015406376989375303
EA,2020-10-01,105.15,105.1514743234966,0.0014743234965948204,0.0014743234965948204
EA,2020-11-01,104.8,104.79541550411928,-0.004584495880720851,0.004584495880720851
EA,2020-12-01,105.15,105.14272822391038,-0.007271776089623927,0.007271776089623927
EA,2021-01-01,105.32,105.32710345721559,0.007103457215592357,0.007103457215592357
EA,2021-02-01,105.54,105.54875480980007,0.00875480980006671,0.00875480980006671
EA,2021-03-01,106.53,106.53446812724462,0.004468127244621201,0.004468127244621201
EA,2021-04-01,107.14,107.14141250837413,0.0014125083741305389,0.0014125083741305389
EA,2021-05-01,107.42,107.42362112348026,0.003621123480257893,0.003621123480257893
EA,2021-06-01,107.7,107.70671808865961,0.006718088659610544,0.006718088659610544
EA,2021-07-01,107.6,107.60971309273978,0.009713092739787044,0.009713092739787044
EA,2021-08-01,107.98,107.9809650789365,0.0009650789365025503,0.0009650789365025503
EA,2021-09-01,108.49,108.4946357105609,0.004635710560904727,0.004635710560904727
EA,2021-10-01,109.41,109.41742346300248,0.007423463002481867,0.007423463002481867
EA,2021-11-01,109.9,109.90332636957393,0.003326369573926513,0.003326369573926513
EA,2021-12-01,110.37,110.37460318634703,0.004603186347026167,0.004603186347026167
EA,2022-01-01,110.7,110.70077756005858,0.0007775600585802067,0.0007775600585802067
EA,2022-02-01,111.74,111.73969284715643,-0.0003071528435611981,0.0003071528435611981
EA,2022-03-01,114.46,114.4615645594518,0.0015645594518076678,0.0015645594518076678
EA,2022-04-01,115.11,115.11308992988751,0.003089929887508447,0.003089929887508447
EA,2022-05-01,116.07,116.06777397766545,-0.0022260223345398344,0.0022260223345398344
EA,2022-06-01,117.01,117.00751488656816,-0.0024851134318453205,0.0024851134318453205
EA,2022-07-01,117.14,117.14234384218142,0.002343842181417699,0.002343842181417699
EA,2022-08-01,117.85,117.85098251967237,0.0009825196723767249,0.0009825196723767249
EA,2022-09-01,119.26,119.26427031123819,0.004270311238187219,0.004270311238187219
EA,2022-10-01,121.03,121.03324905246505,0.0032490524650512498,0.0032490524650512498
EA,2022-11-01,120.95,120.9496260834809,-0.00037391651910922974,0.00037391651910922974
EA,2022-12-01,120.52,120.52459997196797,0.004599971967977012,0.004599971967977012
EA,2023-01-01,120.27,120.26862604839476,-0.0013739516052311274,0.0013739516052311274
EA,2023-02-01,121.24,121.23504627229981,-0.004953727700183208,0.004953727700183208
EA,2023-03-01,122.34,122.33286228662097,-0.007137713379037791,0.007137713379037791
EA,2023-04-01,123.12,123.11038644528666,-0.009613554713340022,0.009613554713340022
EA,2023-05-01,123.15,123.1512445598234,0.0012445598233910005,0.0012445598233910005
EA,2023-06-01,123.47,123.4664337438024,-0.003566256197601092,0.003566256197601092
EA,2023-07-01,123.36,123.35076903759793,-0.009230962402071441,0.009230962402071441
EA,2023-08-01,124.03,124.02968713997605,-0.00031286002395347623,0.00031286002395347623
EA,2023-09-01,124.43,124.42403159101444,-0.005968408985566498,0.005968408985566498
EA,2023-10-01,124.54,124.53362834744324,-0.006371652556765639,0.006371652556765639
EA,2023-11-01,123.85,123.84198851395254,-0.008011486047450944,0.008011486047450944
EA,2023-12-01,124.05,124.04207517852606,-0.00792482147393514,0.00792482147393514
EA,2024-01-01,123.6,123.60844899822868,0.008448998228686833,0.008448998228686833
EA,2024-02-01,124.37,124.37305886858407,0.0030588685840626795,0.0030588685840626795
EA,2024-03-01,125.31,125.31155104275376,0.001551042753760612,0.001551042753760612
EA,2024-04-01,126.04,126.03788791542436,-0.0021120845756428253,0.0021120845756428253
EA,2024-05-01,126.31,126.31290660048023,0.0029066004802302814,0.0029066004802302814
EA,2024-06-01,126.58,126.58340229063143,0.003402290631427718,0.003402290631427718
EA,2024-07-01,126.54,126.54833701303237,0.008337013032360119,0.008337013032360119
EA,2024-08-01,126.72,126.72017569245291,0.00017569245291326752,0.00017569245291326752
EA,2024-09-01,126.6,126.60315791225548,0.0031579122554887817,0.0031579122554887817
EA,2024-10-01,127.03,127.03855589352585,0.008555893525851843,0.008555893525851843
EA,2024-11-01,126.62,126.62475275491877,0.004752754918769142,0.004752754918769142
EA,2024-12-01,127.07,127.07244606782706,0.00244606782706569,0.00244606782706569
EA,2025-01-01,126.72,126.72020236400583,0.00020236400582973602,0.00020236400582973602
EA,2025-02-01,127.26,127.2611486128699,0.0011486128698976472,0.0011486128698976472
EA,2025-03-01,128.04,128.04107955050816,0.001079550508165994,0.001079550508165994
EA,2025-04-01,128.77,128.76695105681827,-0.0030489431817386503,0.0030489431817386503
EA,2025-05-01,128.7,128.69832255549164,-0.0016774445083456158,0.0016774445083456158
EA,2025-06-01,129.09,129.09010166538755,0.00010166538754674548,0.00010166538754674548
EA,2025-07-01,129.12,129.12072905601497,0.0007290560149613157,0.0007290560149613157
EA,2025-08-01,129.31,129.31021932579802,0.00021932579801386964,0.00021932579801386964
EA,2025-09-01,129.42,129.4270329341685,0.007032934168506699,0.007032934168506699
EA,2025-10-01,129.7,129.7031266509273,0.003126650927299579,0.003126650927299579
EA,2025-11-01,129.33,129.326977912841,-0.0030220871590245224,0.0030220871590245224
EA,2025-12-01,129.56,129.55862227322504,-0.0013777267749617295,0.0013777267749617295
DE,1997-01-01,76.5,76.4387404279702,-0.06125957202979748,0.06125957202979748
DE,1997-02-01,76.8,76.74436672723698,-0.05563327276301777,0.05563327276301777
DE,1997-03-01,76.7,76.66318674007847,-0.03681325992153006,0.03681325992153006
DE,1997-04-01,76.5,76.4460020083352,-0.05399799166480079,0.05399799166480079
DE,1997-05-01,76.8,76.77025929871388,-0.029740701286115723,0.029740701286115723
DE,1997-06-01,76.9,76.89116298802396,-0.008837011976041254,0.008837011976041254
DE,1997-07-01,77.2,77.12130185135415,-0.07869814864585578,0.07869814864585578
DE,1997-08-01,77.2,77.23484659739552,0.03484659739551432,0.03484659739551432
DE,1997-09-01,77.0,77.0044787350213,0.004478735021294256,0.004478735021294256
DE,1997-10-01,76.9,76.91430565589383,0.014305655893821267,0.014305655893821267
DE,1997-11-01,76.9,76.92204689974515,0.022046899745149062,0.022046899745149062
DE,1997-12-01,77.1,77.08216398563869,-0.01783601436130766,0.01783601436130766
DE,1998-01-01,77.0,76.9928553964595,-0.007144603540496064,0.007144603540496064
DE,1998-02-01,77.2,77.23388304699476,0.033883046994759525,0.033883046994759525
DE,1998-03-01,77.1,77.07608406759897,-0.02391593240102452,0.02391593240102452
DE,1998-04-01,77.2,77.17150073652816,-0.028499263471843506,0.028499263471843506
DE,1998-05-01,77.5,77.46361493778258,-0.03638506221741977,0.03638506221741977
DE,1998-06-01,77.5,77.54767051007101,0.04767051007101486,0.04767051007101486
DE,1998-07-01,77.8,77.76684906711819,-0.033150932881810036,0.033150932881810036
DE,1998-08-01,77.7,77.65287865437115,-0.047121345628852396,0.047121345628852396
DE,1998-09-01,77.4,77.39594717342145,-0.004052826578558211,0.004052826578558211
DE,1998-10-01,77.2,77.26034097980596,0.06034097980595732,0.06034097980595732
DE,1998-11-01,77.2,77.24221602788344,0.04221602788344114,0.04221602788344114
DE,1998-12-01,77.2,77.25006921133398,0.05006921133397668,0.05006921133397668
DE,1999-01-01,77.2,77.12776300671281,-0.07223699328719135,0.07223699328719135
DE,1999-02-01,77.3,77.30609014240395,0.006090142403948562,0.006090142403948562
DE,1999-03-01,77.5,77.38716128894188,-0.11283871105811727,0.11283871105811727
DE,1999-04-01,77.8,77.7136496972291,-0.08635030277089584,0.08635030277089584
DE,1999-05-01,77.8,77.71019744089064,-0.08980255910935853,0.08980255910935853
DE,1999-06-01,77.8,77.80405137480376,0.004051374803765384,0.004051374803765384
DE,1999-07-01,78.2,78.18308170713419,-0.016918292865810258,0.016918292865810258
DE,1999-08-01,78.2,78.14125912957822,-0.05874087042178644,0.05874087042178644
DE,1999-09-01,78.0,77.92640937493448,-0.0735906250655205,0.0735906250655205
DE,1999-10-01,77.9,77.84275169517933,-0.05724830482067489,0.05724830482067489
DE,1999-11-01,78.0,77.96674487633727,-0.03325512366272676,0.03325512366272676
DE,1999-12-01,78.3,78.25580778298846,-0.04419221701154186,0.04419221701154186
DE,2000-01-01,78.5,78.44946099621735,-0.050539003782645864,0.050539003782645864
DE,2000-02-01,78.6,78.5929774087708,-0.007022591229187469,0.007022591229187469
DE,2000-03-01,78.6,78.54073223621221,-0.059267763787786976,0.059267763787786976
DE,2000-04-01,78.6,78.53575256009358,-0.06424743990640991,0.06424743990640991
DE,2000-05-01,78.4,78.41740845565548,0.017408455655470334,0.017408455655470334
DE,2000-06-01,78.9,78.82752606973584,-0.0724739302641666,0.0724739302641666
DE,2000-07-01,79.2,79.1737065135627,-0.026293486437296565,0.026293486437296565
DE,2000-08-01,79.0,78.96152980724348,-0.038470192756520305,0.038470192756520305
DE,2000-09-01,79.2,79.16464409544024,-0.035355904559764895,0.035355904559764895
DE,2000-10-01,79.1,79.02410968304326,-0.07589031695673043,0.07589031695673043
DE,2000-11-01,79.1,79.09853761741797,-0.0014623825820194725,0.0014623825820194725
DE,2000-12-01,80.0,79.93829974307299,-0.06170025692701131,0.06170025692701131
DE,2001-01-01,79.5,79.49316977788678,-0.006830222113222817,0.006830222113222817
DE,2001-02-01,80.0,80.01548424406906,0.01548424406905724,0.01548424406905724
DE,2001-03-01,80.0,80.01529697946425,0.015296979464253013,0.015296979464253013
DE,2001-04-01,80.3,80.3373286554116,0.03732865541159924,0.03732865541159924
DE,2001-05-01,80.7,80.67956269205271,-0.02043730794729015,0.02043730794729015
DE,2001-06-01,80.8,80.83391172698595,0.033911726985948576,0.033911726985948576
DE,2001-07-01,80.9,80.95199983128474,0.05199983128473207,0.05199983128473207
DE,2001-08-01,80.7,80.74692465065625,0.04692465065625129,0.04692465065625129
